"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009111","vitamin catabolic process","5/905","16/18842",0.3125,6.50621546961326,4.94920595379177,0.000708558499667463,0.0191120577863324,0.0191120577863324,"CYP24A1/CYP4F11/CBR3/CYP4F3/CYP4F2",5
"GO:0034370","triglyceride-rich lipoprotein particle remodeling","5/905","16/18842",0.3125,6.50621546961326,4.94920595379177,0.000708558499667463,0.0191120577863324,0.0191120577863324,"APOC3/NR1H4/APOA5/APOH/ANGPTL3",5
"GO:0050819","negative regulation of coagulation","9/905","52/18842",0.173076923076923,3.60344241393965,4.22267461989691,0.00074743504734228,0.019989641618829,0.019989641618829,"FGA/SERPINB2/APOH/KNG1/FGB/F2/HRG/FGG/F11",9
"GO:0051384","response to glucocorticoid","15/905","122/18842",0.122950819672131,2.55982247984784,3.88242905511056,0.000753267809406951,0.019989641618829,0.019989641618829,"ALPL/CPN1/NEUROD1/UGT1A9/HMGCS2/ISL1/CRH/UGT1A6/BMP6/UGT1A1/GRM5/IL6/PCK1/UGT1A7/CPS1",15
"GO:0009072","aromatic amino acid metabolic process","8/905","42/18842",0.19047619047619,3.96569323862142,4.32188600778371,0.000756015308798707,0.019989641618829,0.019989641618829,"HAL/KYNU/UROC1/HGD/PAH/OCA2/FTCD/AMDHD1",8
"GO:0008217","regulation of blood pressure","18/905","162/18842",0.111111111111111,2.31332105586249,3.77086807550551,0.000801499299142513,0.0210537626356455,0.0210537626356455,"KLK3/UTS2R/KLK1/CRH/KCNK3/LEP/SPX/GLP1R/CHGA/TAC1/AGTR2/KLK2/CYP4F2/NTSR1/PDE1C/NOS2/TACR3/CALCA",18
"GO:1902476","chloride transmembrane transport","14/905","111/18842",0.126126126126126,2.62593200935742,3.85908859306484,0.000866260249221705,0.0226071424780652,0.0226071424780652,"GABRG3/CASR/GABRQ/SLC1A7/GABRP/GABRR3/BSND/ANO3/GABRG2/ANO4/OCA2/GABRB3/GABRA2/GABRA5",14
"GO:0001702","gastrulation with mouth forming second","4/905","10/18842",0.4,8.32795580110497,5.20638138852727,0.000879674125891645,0.0226628866151187,0.0226628866151187,"TBXT/UGDH/OTX2/ZIC3",4
"GO:2000849","regulation of glucocorticoid secretion","4/905","10/18842",0.4,8.32795580110497,5.20638138852727,0.000879674125891645,0.0226628866151187,0.0226628866151187,"CRH/TAC1/GALR1/GAL",4
"GO:0097006","regulation of plasma lipoprotein particle levels","13/905","99/18842",0.131313131313131,2.73392488420113,3.88534586130389,0.000895172146810581,0.022915266611667,0.022915266611667,"PLA2G10/APOC3/NR1H4/PLA2G2A/APOB/APOA5/APOH/CES3/PCSK9/FURIN/FGF21/ANGPTL3/PNLIPRP3",13
"GO:0007610","behavior","34/905","400/18842",0.085,1.76969060773481,3.49497065965264,0.000946495783813392,0.0240757376907976,0.0240757376907976,"SYT4/KIT/RASGRF1/CALB1/NPW/PRLHR/CASR/CNTNAP2/CRH/LEP/LCN2/CHRNA5/EDDM3A/GLP1R/RETN/DKK1/GRM5/TAC1/SERPINA5/PRKCG/KLK14/KLK8/GUCA2B/CCK/AGTR2/EGFR/NLGN4X/CNTNAP4/NTSR1/PI3/GAL/TACR3/SCN3A/HTR2B",34
"GO:0016137","glycoside metabolic process","5/905","17/18842",0.294117647058824,6.12349691257719,4.74706094473389,0.000964348435385161,0.0243755746025973,0.0243755746025973,"AKR1B10/AKR1C2/AKR1C4/AKR1C3/AKR1C1",5
"GO:0006691","leukotriene metabolic process","7/905","34/18842",0.205882352941176,4.28644783880403,4.30820394926408,0.000992407825459116,0.0249280440657512,0.0249280440657512,"GGT3P/GGTLC1/PTGR1/PLA2G1B/GGTLC2/CYP4F3/CYP4F2",7
"GO:0048732","gland development","23/905","236/18842",0.0974576271186441,2.02905702781159,3.5733067228852,0.00104264649778589,0.025874808464031,0.025874808464031,"NKX2-5/CYP1A1/UGT1A9/HMGCS2/HOXA11/HOXD13/FGF10/UGT1A6/PSAPL1/NR0B1/UGT1A1/PCSK9/ZIC3/PRL/IHH/IL6/FOXI3/PCK1/INSM1/UGT1A7/CPS1/PITX2/PTF1A",23
"GO:0009994","oocyte differentiation","8/905","44/18842",0.181818181818182,3.78543445504772,4.15494059934233,0.00104297560865216,0.025874808464031,0.025874808464031,"BNC1/RXFP2/FOXL2/PDE3A/TDRD1/SOHLH1/SOHLH2/MEIOC",8
"GO:0035270","endocrine system development","11/905","77/18842",0.142857142857143,2.97426992896606,3.89923104072518,0.00108255488795243,0.0265602520810632,0.0265602520810632,"NKX2-5/ARX/PAX6/NEUROD1/BMP6/NR0B1/IL6/FOXI3/INSM1/RFX6/PITX2",11
"GO:0001894","tissue homeostasis","20/905","194/18842",0.103092783505155,2.14638036110953,3.60507938518464,0.00109043085179782,0.0265602520810632,0.0265602520810632,"ALPL/HTR4/MUC13/GJB6/SERPINA3/NEUROD1/MUC6/CDHR1/MUC4/USH1C/MUC2/RP1L1/TFF1/DLK1/IL6/SLC28A2/IL17A/VSIG1/TFF2/CALCA",20
"GO:0060249","anatomical structure homeostasis","20/905","194/18842",0.103092783505155,2.14638036110953,3.60507938518464,0.00109043085179782,0.0265602520810632,0.0265602520810632,"ALPL/HTR4/MUC13/GJB6/SERPINA3/NEUROD1/MUC6/CDHR1/MUC4/USH1C/MUC2/RP1L1/TFF1/DLK1/IL6/SLC28A2/IL17A/VSIG1/TFF2/CALCA",20
"GO:0050886","endocrine process","12/905","89/18842",0.134831460674157,2.80717611273201,3.83849928698312,0.00110189327275597,0.0266777654410016,0.0266777654410016,"CRH/LEP/BMP6/RETN/TAC1/GALR1/AGTR2/KCNK9/INHA/PDE1C/GAL/TACR3",12
"GO:0015833","peptide transport","23/905","238/18842",0.0966386554621849,2.01200612841822,3.52914754803788,0.00116783852196004,0.0281050480224994,0.0281050480224994,"FGA/TRPM5/NR1H4/NEUROD1/CASR/ISL1/CRH/LEP/CHGA/CLEC4M/FGB/SLC15A1/ADRA2A/CLTRN/TUNAR/IL6/SNAP25/FGG/RFX6/NOS2/HNF4A/GAL/DOC2B",23
"GO:0006631","fatty acid metabolic process","33/905","390/18842",0.0846153846153846,1.76168295792605,3.41417815733015,0.00120440034791393,0.0285969795837035,0.0285969795837035,"PLA2G10/CBR1/CYP1A1/APOC3/CYP4F11/UGT1A9/AKR1C2/APOA5/LEP/AKR1C4/UGT1A6/HAO1/UGT1A1/FABP3/AKR1C3/CYP2C9/CES1/PTGR1/PLA2G1B/AKR1C1/CYP1A2/CYP4F3/PPARGC1A/ANGPTL3/PNLIPRP3/CYP4F2/ADH4/CYP2B6/UGT1A7/ADH7/CYP2A6/ELOVL2/CYP2C18",33
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","6/905","26/18842",0.230769230769231,4.80458988525287,4.36045923859486,0.00121544995229446,0.0285969795837035,0.0285969795837035,"IL21/KLRC3/KLRC4/KLRC2/KLRD1/KLRC1",6
"GO:1905952","regulation of lipid localization","18/905","168/18842",0.107142857142857,2.23070244672455,3.59907078247002,0.00122296121665275,0.0285969795837035,0.0285969795837035,"PLA2G10/APOC3/APOB/CRH/LEP/BMP6/ABCA13/RETN/FABP3/TAC1/CES1/GALR1/PCSK9/KCNK9/IL6/CYP4F2/NTSR1/GAL",18
"GO:0030072","peptide hormone secretion","21/905","210/18842",0.1,2.08198895027624,3.54163740272856,0.00122331183237244,0.0285969795837035,0.0285969795837035,"FGA/TRPM5/NR1H4/NEUROD1/CASR/ISL1/CRH/LEP/CHGA/FGB/ADRA2A/CLTRN/TUNAR/IL6/SNAP25/FGG/RFX6/NOS2/HNF4A/GAL/DOC2B",21
"GO:0098656","monoatomic anion transmembrane transport","16/905","141/18842",0.113475177304965,2.36254065279574,3.64777439292008,0.00122385680228838,0.0285969795837035,0.0285969795837035,"GABRG3/CASR/GABRQ/SLC1A7/GABRP/GABRR3/BSND/ANO3/GABRG2/ANO4/SLC5A5/OCA2/GABRB3/SLC17A3/GABRA2/GABRA5",16
"GO:0090276","regulation of peptide hormone secretion","19/905","182/18842",0.104395604395604,2.17350494809058,3.57327268688236,0.00123770878601401,0.0287534775201751,0.0287534775201751,"FGA/TRPM5/NR1H4/NEUROD1/CASR/ISL1/CRH/LEP/CHGA/FGB/ADRA2A/TUNAR/IL6/SNAP25/FGG/RFX6/NOS2/HNF4A/DOC2B",19
"GO:0021517","ventral spinal cord development","5/905","18/18842",0.277777777777778,5.78330263965623,4.56046907782243,0.00128285119628648,0.0296150051577234,0.0296150051577234,"PAX6/ISL1/FOXN4/MDGA2/ASCL1",5
"GO:0051480","regulation of cytosolic calcium ion concentration","9/905","56/18842",0.160714285714286,3.34605367008682,3.94926392343002,0.00129689995216704,0.0296150051577234,0.0296150051577234,"CALB1/CALCB/CAV3/FZD9/F2/TUNAR/TRPC5/CALB2/CALCA",9
"GO:0071715","icosanoid transport","9/905","56/18842",0.160714285714286,3.34605367008682,3.94926392343002,0.00129689995216704,0.0296150051577234,0.0296150051577234,"PLA2G10/PLA2G2A/LEP/ABCC2/PLA2G1B/SLCO1B1/CYP4F2/NTSR1/NOS2",9
"GO:0031960","response to corticosteroid","16/905","142/18842",0.112676056338028,2.34590304256478,3.61608394799125,0.00131931062456421,0.029956550283184,0.029956550283184,"ALPL/CPN1/NEUROD1/UGT1A9/HMGCS2/ISL1/CRH/UGT1A6/BMP6/UGT1A1/GRM5/AKR1C3/IL6/PCK1/UGT1A7/CPS1",16
"GO:0035933","glucocorticoid secretion","4/905","11/18842",0.363636363636364,7.57086891009543,4.89647807545145,0.00132997587551959,0.0300290620433327,0.0300290620433327,"CRH/TAC1/GALR1/GAL",4
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","32/905","377/18842",0.0848806366047745,1.76720547503554,3.37994063841982,0.00134797613404716,0.0302654529761761,0.0302654529761761,"IGHV3-13/IGLC6/IGLC2/IGHV3-73/IGHV3-33/IGHV3-49/CTSH/IL21/IGHV1-3/IGHV1-58/IGHV3-20/IGHG1/IGHV3-64D/IGHV3-21/IGLL1/IGHV3-64/IGHV6-1/C8G/CD8A/IL6/IL12RB2/IGHD/IL17A/IGHV7-4-1/IGHG3/IGHV4-59/IGHV3-66/KLRD1/C8A/IGHV8-51-1/CLC/KLRC1",32
"GO:0019216","regulation of lipid metabolic process","29/905","331/18842",0.0876132930513595,1.82409908030245,3.39765944387781,0.00137540249109125,0.0307096811760874,0.0307096811760874,"APOC3/NR1H4/SERPINA3/UGT1A9/CIDEC/APOA5/APOH/LEP/CGA/UGT1A6/PSAPL1/BMP6/RDH10/NR0B1/UGT1A1/FABP3/AKR1C3/SIK1/CES1/FABP1/ADRA2A/CIDEA/PPARGC1A/ANGPTL3/PCK1/UGT1A7/HNF4A/GAL/HTR2B",29
"GO:0009636","response to toxic substance","24/905","256/18842",0.09375,1.95186464088398,3.44432061373078,0.00140160618095284,0.0311218521615993,0.0311218521615993,"HP/CYP1A1/AKR1B10/ALB/AKR7A3/TXNRD1/DUOX2/LCN2/SLC7A11/AMBP/MUC2/PRKCG/CES1/FABP1/NQO1/SLC30A10/GPX2/SRXN1/ADH4/AKR7L/UGT1A7/MT1H/SLC17A3/CPS1",24
"GO:0032814","regulation of natural killer cell activation","7/905","36/18842",0.194444444444444,4.04831184775936,4.11210114912058,0.00141657385661515,0.0312813754381115,0.0312813754381115,"LEP/KLRC3/ZNF683/KLRC2/IL12RB2/KLRD1/KLRC1",7
"GO:0001889","liver development","12/905","92/18842",0.130434782608696,2.71563776122988,3.70527319350198,0.00147727336369018,0.032267182873211,0.032267182873211,"CYP1A1/UGT1A9/HMGCS2/UGT1A6/UGT1A1/PCSK9/ZIC3/IHH/IL6/PCK1/UGT1A7/CPS1",12
"GO:0170040","proteinogenic amino acid catabolic process","12/905","92/18842",0.130434782608696,2.71563776122988,3.70527319350198,0.00147727336369018,0.032267182873211,0.032267182873211,"PRODH/HAL/KYNU/UROC1/HGD/PAH/PRODH2/ASPG/GLDC/FTCD/AMDHD1/NOS2",12
"GO:0002790","peptide secretion","21/905","214/18842",0.0981308411214953,2.04307326896267,3.44698940213625,0.00154941313175098,0.0336599533865254,0.0336599533865254,"FGA/TRPM5/NR1H4/NEUROD1/CASR/ISL1/CRH/LEP/CHGA/FGB/ADRA2A/CLTRN/TUNAR/IL6/SNAP25/FGG/RFX6/NOS2/HNF4A/GAL/DOC2B",21
"GO:0002791","regulation of peptide secretion","19/905","186/18842",0.102150537634409,2.12676290619616,3.46881474955041,0.00159813412499385,0.0339841407768576,0.0339841407768576,"FGA/TRPM5/NR1H4/NEUROD1/CASR/ISL1/CRH/LEP/CHGA/FGB/ADRA2A/TUNAR/IL6/SNAP25/FGG/RFX6/NOS2/HNF4A/DOC2B",19
"GO:0034284","response to monosaccharide","19/905","186/18842",0.102150537634409,2.12676290619616,3.46881474955041,0.00159813412499385,0.0339841407768576,0.0339841407768576,"TRPM5/NR1H4/NEUROD1/HMGCS2/CASR/LIN28A/CRH/LEP/CA1/LCN2/GCLC/GCKR/ADRA2A/GUCA2B/CLTRN/TUNAR/PCK1/RFX6/HNF4A",19
"GO:0055088","lipid homeostasis","19/905","186/18842",0.102150537634409,2.12676290619616,3.46881474955041,0.00159813412499385,0.0339841407768576,0.0339841407768576,"NPC1L1/PLA2G10/APOC3/NR1H4/APOB/APOA5/PNPLA1/CAV3/FABP3/GCKR/CES1/AKR1C1/PCSK9/GRAMD1B/ABCG8/FURIN/ANGPTL3/PNLIPRP3/HNF4A",19
"GO:0098754","detoxification","18/905","172/18842",0.104651162790698,2.17882564563793,3.48853432288131,0.00159815939458226,0.0339841407768576,0.0339841407768576,"HP/AKR1B10/ALB/AKR7A3/TXNRD1/DUOX2/AMBP/MUC2/FABP1/NQO1/SLC30A10/GPX2/SRXN1/ADH4/AKR7L/UGT1A7/MT1H/SLC17A3",18
"GO:0061008","hepaticobiliary system development","12/905","93/18842",0.129032258064516,2.68643735519515,3.66204767108332,0.00162365852776137,0.0343446506477524,0.0343446506477524,"CYP1A1/UGT1A9/HMGCS2/UGT1A6/UGT1A1/PCSK9/ZIC3/IHH/IL6/PCK1/UGT1A7/CPS1",12
"GO:0003228","atrial cardiac muscle tissue development","5/905","19/18842",0.263157894736842,5.47891829020064,4.38739644760407,0.00167277584701774,0.0348510568041097,0.0348510568041097,"NKX2-5/GJB6/ISL1/SHOX2/ZIC3",5
"GO:0009404","toxin metabolic process","5/905","19/18842",0.263157894736842,5.47891829020064,4.38739644760407,0.00167277584701774,0.0348510568041097,0.0348510568041097,"CYP1A1/AKR7A3/CYP1A2/AKR7L/UGT1A7",5
"GO:0006518","peptide metabolic process","9/905","58/18842",0.155172413793103,3.23067250904934,3.82170475207529,0.00167361382512893,0.0348510568041097,0.0348510568041097,"ELANE/CPN1/KLK7/CTSH/GCLC/GGT3P/PCSK1/FURIN/CPA4",9
"GO:0007596","blood coagulation","21/905","216/18842",0.0972222222222222,2.02415592387968,3.40043531569702,0.00173850818538161,0.0360157958610758,0.0360157958610758,"F7/FGA/SERPIND1/F3/CYP4F11/SERPINB2/APOH/FGL1/KNG1/FGB/DGKK/ANXA8/ADRA2A/F2/SERPINA10/HRG/IL6/FGG/CYP4F2/F11/HNF4A",21
"GO:0090087","regulation of peptide transport","19/905","188/18842",0.101063829787234,2.1041377688962,3.41757114832697,0.00180941668260594,0.037292541781504,0.037292541781504,"FGA/TRPM5/NR1H4/NEUROD1/CASR/ISL1/CRH/LEP/CHGA/FGB/ADRA2A/TUNAR/IL6/SNAP25/FGG/RFX6/NOS2/HNF4A/DOC2B",19
"GO:0003073","regulation of systemic arterial blood pressure","11/905","82/18842",0.134146341463415,2.79291200646813,3.6546925255919,0.00182592584892347,0.03744079585114,0.03744079585114,"KLK3/KLK1/CRH/KCNK3/SPX/TAC1/AGTR2/KLK2/NTSR1/PDE1C/CALCA",11
"GO:0006703","estrogen biosynthetic process","4/905","12/18842",0.333333333333333,6.93996316758748,4.62328403377555,0.0019195158234719,0.0387665029876058,0.0387665029876058,"RDH8/HSD17B6/AKR1B15/HSD3B1",4
"GO:0033604","negative regulation of catecholamine secretion","4/905","12/18842",0.333333333333333,6.93996316758748,4.62328403377555,0.0019195158234719,0.0387665029876058,0.0387665029876058,"SYT4/CRH/CHGA/ADRA2A",4
"GO:0052803","imidazole-containing compound metabolic process","4/905","12/18842",0.333333333333333,6.93996316758748,4.62328403377555,0.0019195158234719,0.0387665029876058,0.0387665029876058,"HAL/UROC1/FTCD/AMDHD1",4
"GO:0006766","vitamin metabolic process","7/905","38/18842",0.184210526315789,3.83524280314045,3.92969002162092,0.00197032210109894,0.039396639424461,0.039396639424461,"CYP24A1/CYP4F11/RDH10/AKR1C3/CBR3/CYP4F3/CYP4F2",7
"GO:0048534","hematopoietic or lymphoid organ development","7/905","38/18842",0.184210526315789,3.83524280314045,3.92969002162092,0.00197032210109894,0.039396639424461,0.039396639424461,"NKX2-5/FGF10/ARTN/RET/FOXI3/CDH17/PITX2",7
"GO:0061041","regulation of wound healing","15/905","135/18842",0.111111111111111,2.31332105586249,3.43983078245715,0.00211577284882395,0.0420955003931854,0.0420955003931854,"F7/FGA/F3/SERPINB2/APOH/DUOX2/KNG1/MYOZ1/FGB/ADRA2A/F2/HRG/FGG/F11/APCS",15
"GO:0034587","piRNA processing","5/905","20/18842",0.25,5.20497237569061,4.22616667079221,0.00214306492876551,0.0423467337451157,0.0423467337451157,"GTSF1/TDRD12/PIWIL1/TDRD1/PIWIL2",5
"GO:0006821","chloride transport","14/905","122/18842",0.114754098360656,2.38916764785798,3.45766579732172,0.00216914182786116,0.0423467337451157,0.0423467337451157,"GABRG3/CASR/GABRQ/SLC1A7/GABRP/GABRR3/BSND/ANO3/GABRG2/ANO4/OCA2/GABRB3/GABRA2/GABRA5",14
"GO:0035725","sodium ion transmembrane transport","19/905","191/18842",0.0994764397905759,2.07108848456799,3.34189140278257,0.00217034492348612,0.0423467337451157,0.0423467337451157,"BPIFA1/CNGA3/TRPM5/SLC13A5/ATP1A4/KCNK3/CAV3/SLC6A19/ATP4A/SLC6A15/SLC9C2/SLC5A5/PCSK9/SLC13A2/KCNK9/FGF12/FXYD4/SLC17A3/SCN3A",19
"GO:0050817","coagulation","21/905","220/18842",0.0954545454545455,1.98735308890005,3.30881151717869,0.0021760597134047,0.0423467337451157,0.0423467337451157,"F7/FGA/SERPIND1/F3/CYP4F11/SERPINB2/APOH/FGL1/KNG1/FGB/DGKK/ANXA8/ADRA2A/F2/SERPINA10/HRG/IL6/FGG/CYP4F2/F11/HNF4A",21
"GO:0015908","fatty acid transport","13/905","109/18842",0.119266055045872,2.48310608748543,3.48805368204997,0.00218108332551355,0.0423467337451157,0.0423467337451157,"PLA2G10/PLA2G2A/LEP/SPX/FABP3/FABP7/PLA2G1B/FABP1/SLCO1B1/RBP2/CYP4F2/NTSR1/NOS2",13
"GO:0032094","response to food","7/905","39/18842",0.17948717948718,3.73690324408556,3.84308097389844,0.00230341874922814,0.0442939710676932,0.0442939710676932,"CYP1A1/GAST/LEP/SPX/PRKCG/NTSR1/CPS1",7
"GO:0032309","icosanoid secretion","7/905","39/18842",0.17948717948718,3.73690324408556,3.84308097389844,0.00230341874922814,0.0442939710676932,0.0442939710676932,"PLA2G10/PLA2G2A/LEP/PLA2G1B/CYP4F2/NTSR1/NOS2",7
"GO:0044282","small molecule catabolic process","30/905","359/18842",0.0835654596100279,1.73982363532834,3.17900019506989,0.00237359507966884,0.0454260886913765,0.0454260886913765,"PRODH/HAL/CYP1A1/CYP24A1/AKR1B10/CYP4F11/KYNU/ACTN3/UROC1/LEP/HGD/PAH/PRODH2/TKTL1/HSD17B6/HAO1/ASPG/AKR1C3/CBR3/CES1/ENO3/CYP4F3/GLDC/GDA/CYP4F2/FTCD/ADH4/NTSR1/AMDHD1/NOS2",30
"GO:0007599","hemostasis","21/905","222/18842",0.0945945945945946,1.96944900701807,3.26372065028806,0.00242766274669376,0.0462406472936599,0.0462406472936599,"F7/FGA/SERPIND1/F3/CYP4F11/SERPINB2/APOH/FGL1/KNG1/FGB/DGKK/ANXA8/ADRA2A/F2/SERPINA10/HRG/IL6/FGG/CYP4F2/F11/HNF4A",21
"GO:1903034","regulation of response to wounding","17/905","165/18842",0.103030303030303,2.14507952452704,3.31837468828602,0.00250919326908624,0.0475681497568755,0.0475681497568755,"F7/FGA/F3/SERPINB2/APOH/DUOX2/KNG1/MYOZ1/KIAA0319/FGB/ADRA2A/F2/HRG/FGG/IL17A/F11/APCS",17
"GO:0007597","blood coagulation, intrinsic pathway","4/905","13/18842",0.307692307692308,6.40611984700382,4.37970720754996,0.00266795708577226,0.0498285368132386,0.0498285368132386,"F7/F3/APOH/F11",4
"GO:0032276","regulation of gonadotropin secretion","4/905","13/18842",0.307692307692308,6.40611984700382,4.37970720754996,0.00266795708577226,0.0498285368132386,0.0498285368132386,"CRH/LEP/INHA/TACR3",4
"GO:0032890","regulation of organic acid transport","9/905","62/18842",0.145161290322581,3.02224202459455,3.58246983625148,0.00268821182247292,0.0498285368132386,0.0498285368132386,"PLA2G10/SYT4/CLDN2/LEP/FABP3/CES1/CLTRN/CYP4F2/NTSR1",9
"GO:0002223","stimulatory C-type lectin receptor signaling pathway","5/905","21/18842",0.238095238095238,4.95711654827677,4.0753836801429,0.00270281687615974,0.0498285368132386,0.0498285368132386,"KLRC3/KLRC4/KLRC2/KLRD1/KLRC1",5
"GO:1990840","response to lectin","5/905","21/18842",0.238095238095238,4.95711654827677,4.0753836801429,0.00270281687615974,0.0498285368132386,0.0498285368132386,"KLRC3/KLRC4/KLRC2/KLRD1/KLRC1",5
"GO:1990858","cellular response to lectin","5/905","21/18842",0.238095238095238,4.95711654827677,4.0753836801429,0.00270281687615974,0.0498285368132386,0.0498285368132386,"KLRC3/KLRC4/KLRC2/KLRD1/KLRC1",5
"GO:0033500","carbohydrate homeostasis","22/905","239/18842",0.0920502092050209,1.9164751843547,3.20279784563686,0.00272286452498529,0.0499689156434516,0.0499689156434516,"TRPM5/NR1H4/PAX6/NEUROD1/CASR/LIN28A/CRH/CAV3/OBP2A/GCLC/GCKR/ADRA2A/GUCA2B/CLTRN/TUNAR/IL6/PPARGC1A/PCK1/RFX6/VGF/FOXA3/HNF4A",22
